call_number,author,title,country,city,publisher,year,author_yivo,title_yivo,country_en,city_en,publisher_en,jerusalem,telaviv
,א. ב. ג.,אין אפריקא ראמעלט זיך!,,תל אביב,החיים. דער לעבען,1960,,,,,,1
,"צינבערג, ישראל",די געשיכטע פון דער ליטעראטור ביי יידן,,ניו יארק,משה שמואל שקלארסקי,1943,,,,,,1
,"צינבערג, ישראל",די געשיכטע פון דער ליטעראטור ביי יידן,,ניו יארק,משה שמואל שקלארסקי,1943,,,,,,1
,"צינבערג, ישראל",די געשיכטע פון דער ליטעראטור ביי יידן,,ניו יארק,משה שמואל שקלארסקי,1966,,,,,,1
,"צינבערג, ישראל",די געשיכטע פון דער ליטעראטור ביי יידן,,ניו יארק,משה שמואל שקלארסקי,1943,,,,,,1
,"צינבערג, ישראל דר",די געשיכטע פון ליטעראטור ביי יידן,,ווילנע,"טאמאר פארלאג, יוסף קאמערמעכער",1930,,,,,,1
,"צינבערג, ישראל דר",די געשיכטע פון ליטעראטור ביי יידן,,ווילנע,"טאמאר פארלאג, יוסף קאמערמעכער",1929,,,,,,1
,"צינבערג, ישראל דר",די געשיכטע פון ליטעראטור ביי יידן,,בוענאס איירעס,אלוועלטלעכער יידישער קולטור קאנגרעס,1966,,,,,,1
,"צינבערג, ישראל דר",די געשיכטע פון ליטעראטור ביי יידן,,ווילנע,טאמאר פארלאג,1935,,,,,,1
,"צינבערג, ישראל דר",די געשיכטע פון ליטעראטור ביי יידן,,ווילנע,טאמאר פארלאג,1933,,,,,,1
,"צינבערג, ישראל דר",די געשיכטע פון ליטעראטור ביי יידן,,בוענאס איירעס,אלוועלטלעכער יידישער קולטור קאנגרעס,1964,,,,,,1
,"צינבערג, ישראל דר",די געשיכטע פון ליטעראטור ביי יידן,,ווילנע,טאמאר פארלאג,1931,,,,,,1
,"צינבערג, ישראל דר",די געשיכטע פון ליטעראטור ביי יידן,,בוענאס איירעס,אלוועלטלעכער יידישער קולטור קאנגרעס,1965,,,,,,1
,"צינבערג, ישראל דר",די געשיכטע פון ליטעראטור ביי יידן,,בוענאס איירעס,אלוועלטלעכער יידישער קולטור קאנגרעס,1964,,,,,,1
,"צינבערג, ישראל דר",קולטור-היסטארישע שטודיעס,,ניו יארק,שקלארסקי,1949,,,,,,1
,"צינבערג, ישראל דר",קולטור-היסטארישע שטודיעס.,,ניו יארק,מ. ש. שקלארסקי,1949,,,,,,1
,"צינעמאן, יעקב","אין געראנגל. עסייען, ארטיקלען, רעצענזיעס",,פאריז,,1952,,,,,,1
,"צינעמאן, יעקב",אין רבנישן שאטן. ביאגראפישער ראמאן,,פאריז,,1954,,,,,,1
,"צינעמאן, יעקב",די געשיכטע פון א רעוואלוציע.,,פאריז,,1977,,,,,,1
,"צינעמאן, יעקב",די געשיכטע פון ציוניזם,,פאריז,,1947,,,,,,1
,"צינעמאן, יעקב",די געשיכטע פון ציוניזם.,,פאריז,,1949,,,,,,1
,"צינעמאן, יעקב",דער פארגעסענער נביא. מאקס נארדאוי'ס לעבענס-געשיכטע.,,פאריז - ני,ציוניסטישע ארגאניזאציע אין אמעריקע,1951,,,,,,1
,"צינעמאן, יעקב",טעאדאר(בנימין זאב) הערצל,,פאריז,,1956,,,,,,1
,"צינעמאן, יעקב",לעצטע שריפטן,,פאריז,אונדזער קיום,1967,,,,,,1
,"צינעמאן, יעקב",עמיל זאלא. דאס לעבן פון א שרייבער און קעמפער.,,תל אביב,מנורה,1962,,,,,,1
,"צינקין, מנשה",אין שאפ און אויסערן שאפ,,ניו יארק,,1951,,,,,,1
,"צעסלער, שמואל - צבי בראנשטיין",ירשלים. פאר שול און יונגט,,בוענאס איירעס,,1954,,,,,,1
,"צפתמאן, שרה",יידישע פאלקס-מעשיות פון מזרח-אייראפע,,ירושלים,הערעישער אוניווערזיטעט,1991,,,,,,1
,ק. צעטניק,דאס הויז פון די ליאלקעס.,,בוענאס איירעס,צענטראל פארבאנד פון פוילישע יידן אין ארגענטינע,1955,,,,,,1
,ק. צעטניק,די זעונג,,תל אביב,י. ל. פרץ,1990,,,,,,1
,ק. צעטניק,די שבועה,,תל אביב,י. ל. פרץ,1995,,,,,,1
,ק. צעטניק,דער זייגער וואס איבערן קאפ,,תל אביב,י. ל. פרץ,1961,,,,,,1
,קא. צעטניק,דאס הויז פון די לאלקעס,,תל אביב,י. ל. פרץ,1958,,,,,,1
,"קאבירן, לעאן",פיר מאדערנע פרויען. נאוועלן,,ניו יארק,פארלאג ביכער פאר אלע,1939,,,,,,1
,"קאברין, לעאן",ארע די בארד. ראמאן,,ניו יארק,פארוועטרס,1918,,,,,,1
,"קאברין, לעאן",געזאמלטע שריפטן,,ניו יארק,היברו פאבלישינג קאמפאני,1910,,,,,,1
,"קאברין, לעאן",דראמאטישע שריפטן.,,ניו יארק,ל. ק. בוך-קאמיטעט,1952,,,,,,1
,"קאברין, לעאן",מיינע פופציק יאר אין אמעריקע,,בוענאס איירעס,יידבוך,1955,,,,,,1
,"קאברין, לעאן",ערינערונגען פון א יידישער דראמאטורג,,ניו יארק,קאמיטעט פאר קאברינס שריפטן,1925,,,,,,1
,"קאגאן, פ",געשיכטע פון די מערב אייראפעישע ליטעראטור,,ווילנע,ב. קלעצקין,1927,,,,,,1
,"קאגאנאוויטש, משה",די מלחמה פון די יידישע פארטיזאנער אין מזרח-אייראפע,,בוענאס איירעס,צענטראל פארבאנד פון פוילישע יידן אין ארגענטינע,1956,,,,,,1
,"קאגאנאווסקי, אפרים",א שטאט אויף די וואלגע,,ווארשע,יידיש בוך,1961,,,,,,1
,"קאגאנאווסקי, אפרים",יידישע שרייבער אין דער היים,,פאריז,אויפסניי,1956,,,,,,1
,"קאגאנאווסקי, אפרים",יידישע שרייבער אין דער היים,,פאריז,אויפסניי,1956,,,,,,1
,"קאגאנאווסקי, אפרים",יידישע שרייבער אין דער היים,,לאדזש,יידיש בוך,1949,,,,,,1
,"קאגאנאווסקי, אפרים",פוילישע יארן,,ווארשע,,1956,,,,,,1
,"קאגאנאווסקי, אפרים",שריפטן. יוביליי אויסגאבע,,פאריז,פארבאנד פון יידישע געזעלשאפטן אין פראנקרייך,1951,,,,,,1
,"קאדער, באריס",אלעזר אטלאס. זיין לעבן,,ניו יארק,,1949,,,,,,1
,"קאהאן, א. ב.",בלעטער פון מיין לעבן,,ניו יארק,פארווערטס אסאסיעשן,1926,,,,,,1
,"קאהאן, א. ב.",בלעטער פון מיין לעבן,,ניו יארק,פארווערטס אסאסיעשן,1926,,,,,,1
,"קאהאן, א. ב.",בלעטער פון מיין לעבן,,ניו יארק,פארווערטס אסאסיעשן,1928,,,,,,1
,"קאהאן, א. ב.",בלעטער פון מיין לעבן,,ניו יארק,פארווערטס אסאסיעשן,1926,,,,,,1
,"קאהאן, א. ב.",בלעטער פון מיין לעבן,,ניו יארק,פארווערטס אסאסיעשן,1931,,,,,,1
,"קאהאן, א. ב.",פאלעסטינע,,ניו יארק,פארווערטס אסאסיעשן,1934,,,,,,1
,"קאהאן, א. ב.",רפאל נעריצך,,ניו יארק,מחבר,1907,,,,,,1
,"קאהאן, אב",היסטאריע פון די פעראייניגטע שטאאטן,,ניו יארק,פארווערטס,1910,,,,,,1
,"קאהאן, אב",היסטאריע פון די פעראייניגטע שטאאטן,,ניו יארק,פארווערטס,1910,,,,,,1
,"קאהאן, אב.",ראשעל. א ביאגראפיע. צום 100 יאריקן יוביליי פון ראשעל,,ניו יארק,פארווערטס,1938,,,,,,1
,"קאהאן, יוסף",די יידישע אנארכיסטישע באוועגונג אין אמעריקע,,ניו יארק,ארבעטער רינג,1905,,,,,,1
,"קאהאן, יצחק",פארטרעטן און פראפילן.,,מעלבארן,,1979,,,,,,1
,"קאהאן, יצחק",פונקען און פלאמען,,מעלבורן,א געזעלשאפטליכער קאמיטעט,1964,,,,,,1
,"קאהאן, שושנה ר",אין פייער און פלאמען. טאגבוך פון א יידישן שוישפילער,,בוענאס איירעס,צענטראל פארבאנד פאר פוילישע יידן אין ארגענטינע,1949,,,,,,1
,"קאהאנאוויטש, א",קלארא די נייע עולה. העפט 26.,,תל אביב,שפאנענדער ראמאן,,,,,,,1
,קאהן יאסל,שטאט,,ניו יארק,יונג קוזניע,1926,,,,,,1
,"קאהן, יאסל",א פונק אין טונקל,,ניו יארק,ציקא,1967,,,,,,1
,"קאהן, יאסל",דער מארגן איז אייביק,,ניו יארק,,1948,,,,,,1
,"קאהן, יאסל",ווי נעכטן געשען,,ניו יארק,טרייד יוניאן פירערס,1953,,,,,,1
,"קאהען, מארקס",די בייגל פארקויפערין ביים דניעפער,,לאנדאן,נאראד פרעס,1950,,,,,,1
,"קאוואלטשיק, יוזעף",באלעסלאוו ביערוט. זיין לעבן און טעטיקייט,,ווארשע,יידיש בוך,1952,,,,,,1
,"קאוונער, ב",פרעהליכע מינוטען. געקליבענע הומאריסטישע ערצעהלוגען,,ניו יארק,ליטעראטור,1919,,,,,,1
,"קאוונער, ב",פרעהלעכע מינוטן,,ניו יארק,פארלאג ליטעראטור,,,,,,,1
,"קאוונער, הערי",אונזער לעבן,,ניו יארק,סקופוס,1944,,,,,,1
,"קאוטסקי, קארל",אויף מארגן נאך דער סאציאלער איבערקערעניש,,ווארשע,די וועלט,1906,,,,,,1
,"קאוטסקי, קארל",געשיכטע פון סאציאליסטישן געדאנק,,ניו יארק,קולטור פארלאג,1921,,,,,,1
,"קאוטסקי, קארל",געשיכטע פון סאציאליסטישן געדאנק,,ניו יארק,קולטור פארלאג,1921,,,,,,1
,"קאוטסקי, קארל",געשיכטע פון סאציאליסטישן געדאנק,,ניו יארק,קולטור פארלאג,1921,,,,,,1
,"קאוטסקי, קארל",געשיכטע פון סאציאליסטישען געדאנק.,,ניו יארק,קולטור,1921,,,,,,1
,"קאוטסקי, קארל",געשיכטע פון סאציאליסטישען געדאנק.,,ניו יארק,קולטור,1921,,,,,,1
,"קאזאנסקי, דוד",טרייפענע בלוט,,ניו יארק,אינזעל,1930,,,,,,1
,"קאזאנסקי, דוד (רעד)",זישא לאנדוי. זאמלבוך ארויסגעגעבן פון חברים,,ניו יארק,,1938,,,,,,1
,"קאזאקעוויטש, ע",גרינע שאטנס,,ווארשע,יידיש בוך,1954,,,,,,1
,"קאזאקעוויטש, עם",גרויסע וועלט. לידער פאעמעס און געשיכטעס,,מאסקווע,דער עמעס,1939,,,,,,1
,"קאזדאן, ח. ש.",איציק מאנגער,,ניו יארק,ציקא,1968,,,,,,1
,"קאזדאן, ח. ש.",די געשיכטע פון יידישן שולוועזען און אומאפהענגיקן פוילן,,מעקסיקע,קולטור און הילף,1947,,,,,,1
,"קאזדאן, ח. ש.",דער קינסטלער און דערציילער מענדל מאן,,פאריז,אונדזער קיום,1964,,,,,,1
,"קאזדאן, ח. ש.",מענטשן פון גייסט און מוט,,בוענאס איירעס,יידבוך,1962,,,,,,1
,"קאזדאן, ח. ש.",מענטשן פון גייסט און מוט. בונדישע געשטאלטן.,,בוענאס איירעס,יידבוך,1962,,,,,,1
,"קאזדאן, ח. ש.",משה קנאפהייס,,בוענאס איירעס,יידיש לאנד פארלאג,1972,,,,,,1
,"קאזדאן, ח. ש.",פון חדר און שקאלעס ביז צישא,,מעקסיקע,שלמה מענדעלסאן פאנד,1956,,,,,,1
,"קאזדאן, ח. ש. (רעד)",מעדעם-סאנאטאריע בוך,,תל אביב,המנורה,1971,,,,,,1
,"קאזימיעזש, טעטמאיער - יונה שעפער",דער מלאך המוות,,ווילנע,ווילנער פארלאג,1924,,,,,,1
,"קאזימיעראווסקי, שלמה",שאטן און ליכטדג,,תל אביב,ניי לעבן,1973,,,,,,1
,"קאזיניץ, ש. י.",ביי דער דווינע,,ניו יארק,איקוף,1957,,,,,,1
,"קאזלאווסקי, יצחק",בני יידיש. אונדזער אני מאמין.,,ניו יארק,בני יידיש פארלאג,1967,,,,,,1
,"קאטיק, יחזקאל",מיינע זכרונות,,בערלין,כלל פארלאג,1922,,,,,,1
,"קאטיק, יחזקאל",מיינע זכרונות,,בערלין,כלל פארלאג,1922,,,,,,1
,"קאטלער, יאסל",מונטערגאנג.,,ניו יארק,סיגנאל פארלאג,1934,,,,,,1
,"קאטלער, יוסף",מונטערגאנג,,ניו יארק,סיגנאל,1934,,,,,,1
,"קאטץ, מ",דער גענגסטער. סודות פון דער אונטערוועלט,,ניו יארק,ווארהייט,1913,,,,,,1
,"קאטץ, מ - י. ענטין - א. פרומקין (רעדן)","געקליבענע שריפטן. ארטיקלען, עסייען און פעליטאנען",,"ני, פילאדעלפיע",מ. קאטץ שריפטן-קאמיטעט,1939,,,,,,1
,"קאטשינסקי, מאיר",נוסח בראזיל,,תל אביב,י. ל. פרץ,1963,,,,,,1
,"קאטשערגינסקי, ש",איך בין געווען א פארטיזאן. די גרינע לעגענדע,,בוענאס איירעס,פריינט פון מחבר,1952,,,,,,1
,"קאטשערגינסקי, ש",חורבן ווילנע.,,ניו יארק,ציקא,1947,,,,,,1
,"קאטשערגינסקי, ש",פארטיזאנער גייען,,בוענאס איירעס,צענטראל פארבאנד פון פוילישע יידן אין ארגענטינע,19,,,,,,1
,"קאטשערגינסקי, ש",פארטיזאנער גייען...,,באמבערג,אויף דער וואך,,,,,,,1
,"קאטשערגינסקי, שמערקע",איך בין געווען א פארטיזאן.,,בוענאס איירעס,פריינט פון מחבר,1952,,,,,,1
,"קאטשערגינסקי, שמערקע",פארטיזאנער גייען!...,,באמבערג,"פח""ח",,,,,,,1
,"קאטשערגינסקי, שמערקע",פארטיזאנער גייען...!,,באמבערג,פארלאג אויף דער וואך,1948,,,,,,1
,"קאלאשינער, י. ל.",אויפן וועג פון דורות,,ניו יארק,דוד איגנאטאוו ליטעראטור פאנד,1949,,,,,,1
,"קאלאשינער, י. ל.",אין ליכט פון מיין דור,,ניו יארק,שרייבער-קאמיטעט,1960,,,,,,1
,"קאלושינער, י. ל.",סאנעטן,,ניו יארק,א. בידערמאן,1932,,,,,,1
,"קאליר, אליעזר",בלומען פון ישראל. זכרונות,,ישראל,סמואל,1962,,,,,,1
,"קאליר, אליעזר",שטילער געוויין,,תל אביב,,1956,,,,,,1
,"קאליש, איטה",א רבישער היים אין אמאליקער פוילן,,תל אביב,י. ל. פרץ,1963,,,,,,1
,"קאלכהיים, משה (רעד)",עקזאדוס 1947.,,תל אביב,ציוניסטישע וועלט-ארגאניזאציע,1987,,,,,,1
,"קאלכהיים, משה (רעד)",פאלק און ציון,,ירושלים,ציוניסטישער וועלט-ארגאניזאציע,,,,,,,1
,"קאלמאנאוויטש, ז",די לעצטע קנאים,,בערלין,כלל פארלאג,1922,,,,,,1
,"קאלקער, ישראל דינעס",געציילטע טעג,,תל אביב,י. ל. פרץ,1985,,,,,,1
,"קאמינסקי, י",איך לערן זיך יידיש. א לייען און שפילבוך פאר אנפאנגער.,,ניו יארק,ארבעטער רינג,1938,,,,,,1
,"קאמינסקי, י",לאלא. מעשיות פון א מיידעלע וואס איז געווען אנדערש.,,ניו יארק,ארבעטער רינג,1951,,,,,,1
,"קאמינער, משולם",אויפבוי פון ערשטן בית המקדש.,,ניו יארק,הוצאת ירושלים,1957,,,,,,1
,"קאנטאראוויטש, חיים",די געשיכטע פון דער אמעריקאנער ארבייטער באוועגונג,,ניו יארק,א. ס. א. פועלי-ציון,1920,,,,,,1
,"קאנטאראוויטש, נ",פארשווונדענע יידישע יישובים.,,בוענאס איירעס,צענטראל פארבאנד פון פוילישע יידן אין ארגענטינע,1963,,,,,,1
,"קאנטער, יצחק דר",דאס יידישע געמיט. פסיכאלאגישע עסייען,,ניו יארק,,1980,,,,,,1
,"קאנץ, ס",חסד פון ווארט,,תל אביב,י. ל. פרץ,1987,,,,,,1
,"קאנץ, ש",מענדל דראטנער. רעפארטאזש,,ווארשע,יידיש בוך,1952,,,,,,1
,"קאנץ, שמחה",נייע טעג,,ווארשע,יידיש בוך,1952,,,,,,1
,"קאנץ, שמעון",נחמן ראפפ און זיינע ווערק,,תל אביב,שחף,1979,,,,,,1
,"קאנץ, שמעון",נחמן ראפפ און זיינע ווערק,,תל אביב,שחף,1979,,,,,,1
,"קאסמאן, ל",עזרא,,ניו יארק,שקלארסקי,1948,,,,,,1
,"קאסעל, דוד",אין דארף,,ווארשע,גיטלינ'ס פאלקסביבליאטעק,1912,,,,,,1
,"קאסעל, דוד",אין דארף,,ווארשע,א. גיטלינס פאלקסביבליאטעק,1912,,,,,,1
,"קאספע, א",די געשיכטלאכע אנטוויקלונג פון קלאסן געזעלשעפט.,,ניו יארק,יוניאן סקווער פארלאג,1929,,,,,,1
,"קאספע, א. ב.",די ארבעטער רינג ביבליאטעק. פיזיק,,ניו יארק,ארבעטער רינג,1916,,,,,,1
,"קאספע, אב. דר",געאלאגיע,,ניו יארק,ארבעטער רינג,1918,,,,,,1
,"קאפילאוויטש-האפמאן, לאה",מאן בלומען,,לאס אנדזשעלעס,דיטרויטער ארדן שולן,1941,,,,,,1
,"קאפלאן, אליהו",די גלגולים פון חלוץ איטשע,,תל אביב,י. ל. פרץ,1974,,,,,,1
,"קאפלאן, זלמן",הינטער די קראטן אין ראטנפארבאנד,,תל אביב,לעבענס-פראגן,1959,,,,,,1
,"קאפלאן, י.",דאס פאלקסמויל אין נאצי קלעם. רעדענישן אין געטא,,מינכען,צענטראלער היסטארישע קאמיסיע פון באפרייטע יידן,1949,,,,,,1
,"קאפלאן, י. (רעד)",פון לעצטן חורבן. א צייטשריפט פאר געשיפטע. נר 2,,מינכען,,1946,,,,,,1
,"קאפלאן, י. (רעד)",פון לעצטן חורבן. א צייטשריפט פאר געשיפטע. נר 3,,מינכען,,1946,,,,,,1
,"קאפלאן, י. (רעד)",פון לעצטן חורבן. א צייטשריפט פאר געשיפטע. נר 4,,מינכען,,1947,,,,,,1
,"קאפלאן, י. (רעד)",פון לעצטן חורבן. א צייטשריפט פאר געשיפטע. נר 6,,מינכען,,1947,,,,,,1
,"קאפלאן, יצחק",אפקלאנגען פון אלטן חדר,,בוענאס איירעס,בית הציונים ובית הכנסת יבנה,1958,,,,,,1
,"קאפלאן, ישראל",געשליידער,,תל אביב,אילת,1970,,,,,,1
,"קאפלאן, ישראל",לעצטער פרילינג,,תל אביב,ישראל בוך,1985,,,,,,1
,"קאפלאן, ישראל",צייטנשניט,,תל אביב,המנורה,1976,,,,,,1
,"קאפלאן, ישראל",ראנדן,,תל אביב,ה. לייוויק פארלאג,1992,,,,,,1
,"קאפלאן, ישראל",שליאך און אומוועג,,תל אביב,י. ל. פרץ,1964,,,,,,1
,"קאפלאן, מיכל",גהעטא קלאנג,,ניו יארק,אינטערנאציאנאל ביבליאטעק,,,,,,,1
,"קאפלאן, מיכל",גהעטא-קלאנגען,,ניו יארק,אינט. ביבליאטהעק פערלאג קאמפ,,,,,,,1
,"קאפלאן, מיכל",געזאמלטע שריפטן,,ניו יארק,קולטור גרופע,1947,,,,,,1
,"קאפלאן, נח",ספר תבת נח. על חמשה חומשי תורה. ספר שמות,,ניו יארק,POSTAR PRINTING CORP,1941,,,,,,1
,"קאפלאן, נחמיה",סימפאניע מוזיק.,,ניו יארק,GEMS OF ART PUBLISHING CO,1925,,,,,,1
,"קאפע, רבקה",א ניי לעבן. דערציילונגען,,פאריז,,1959,,,,,,1
,"קאפע, רבקה",אינטים מיטן בוך,,פאריז,,1983,,,,,,1
,"קאפע, רבקה",דאס ברויט פון מיין באגער,,פאריז,,1987,,,,,,1
,"קאפע, רבקה",סימפאניע אין ווינט,,פאריז,,1978,,,,,,1
,"קאפע, רבקה",קאלירן און קלאנגען,,פאריז,,1967,,,,,,1
,"קאפע, רבקה",שטערן אין מיין שויב,,פאריז,,1969,,,,,,1
,"קאפעלאוו, י",אמאליקע יארן.,,ניו יארק,מתנות,1931,,,,,,1
,קאפעליאוו,אמאל און שפעטער,,ווילנע,אלטניי,1932,,,,,,1
,"קאפעלמאן, ר",די געהיימנישן פון ענגלישן שפיאנאזש,,ווארשע,גראשן ביבליאטעק,1933,,,,,,1
,"קאפעלמאן, ר",מוסאליני,,ווארשע,גראשן ביבליאטעק,1931,,,,,,1
,"קאפקא, פראנץ",דער פראצעס.,,ני - לאנדאן,דער קוואל,19,,,,,,1
,"קאפשטיין, ברכה",דאס פאלק איז דא. לידער,,ניו יארק,,1951,,,,,,1
,"קאפשטיין, ברכה",זינג מיין הארץ. לידער,,ניו יארק,,1954,,,,,,1
,"קאפשטיין, ברכה",יום-טוב און וואך אין ישראל.,,ניו יארק,,1965,,,,,,1
,"קאפשטיין, ברכה",שטארק בין איך,,ניו יארק,,1939,,,,,,1
,"קאפשטיין, משה",דא פאלק און זיין אוצר,,ני-תל אביב,שלום,1979,,,,,,1
,"קאפשטיין, רבקה",יום טוב און וואך אין ישראל.,,ניו יארק,,1965,,,,,,1
,"קאץ, בנימין",דער חלום פון ברידער,,ניו יארק,לאנדסלייט,1947,,,,,,1
,"קאץ, בעניאמין",שיכעלעך אין כאלעם.,,ניו יארק,,1940,,,,,,1
,"קאץ, דניאל",פון אש ארויסגערופן.,,ווארשע,CZYTELNIK,1983,,,,,,1
,"קאץ, הירשע-דוד (רעד)",די פען. חודשלעכער זשורנאל פאר ליטעראטור. 1-27,,אקספארד,דריי שוועסטער פרעס,,,,,,,1
,"קאץ, לאה",זריעה צייט,,מעקסיקא,איקוף,,,,,,,1
,"קאץ, לאה",נקמה. א ראמאן,,ניו יארק,איקוף,1946,,,,,,1
,"קאץ, מאריס",דעם נאצי'ס יידישע טאכטער,,לאנדאן,נאראד פרעס,1947,,,,,,1
,"קאץ, מאריס",דער משפט.,,לאנדאן,נאראד פרעס,1949,,,,,,1
,"קאץ, מעינקע",ROCKROSE,,ניו יארק,THE SMITH,,,,,,,1
,"קאץ, מעינקע",אינמיטן טאג,,ניו יארק,,1954,,,,,,1
,"קאץ, מעינקע",ברענענדיק שטעטל,,ניו יארק,סיגנאל - פראלעטפען,1938,,,,,,1
,"קאץ, מעינקע",דער מענטש אין טאגן,,ניו יארק,,1935,,,,,,1
,"קאץ, מעינקע",דריי שוועסטער,,מילוואוקי,פאזי פרעס,1932,,,,,,1
,"קאץ, מעינקע",צו דערציילן אין פריידן,,ניו יארק,,1941,,,,,,1
,"קאץ, משה ET AL (רעד)",זאמלונגען. א פערטליאר שריפט. נומער 5. פרילינג 1955,,ניו יארק,"יידישער שרייבער פאראיין, איקוף",1955,,,,,,1
,"קאץ, משה ET AL (רעד)",זאמלונגען. א פערטליאר שריפט. נומער65. זומער 1955,,ניו יארק,"יידישער שרייבער פאראיין, איקוף",1955,,,,,,1
,"קאץ, פ",געקליבענע שריפטן,,בוענאס איירעס,איקף,1946,,,,,,1
,"קאץ, פ",געקליבענע שריפטן,,בוענאס איירעס,איקף,1946,,,,,,1
,"קאץ, פ",געקליבענע שריפטן,,בוענאס איירעס,איקף,1947,,,,,,1
,"קאץ, פ",געקליבענע שריפטן,,בוענאס איירעס,איקף,1947,,,,,,1
,"קאץ, פיניע",אנטאלאגיע פון דער יידישער ליטעראטור אין ארגענטינע,,בוענאס איירעס,א געזעלשאפטלעכע קאמיטעט פאר די פרעסע,1944,,,,,,1
,"קאץ, פיניע",געזאמלטע שריפטן.,,בוענאס איירעס,איקוף,1947,,,,,,1
,"קאץ, פיניע",געזאמלטע שריפטן.,,בוענאס איירעס,איקוף,1946,,,,,,1
,"קאץ, פיניע",געזאמלטע שריפטן.,,בוענאס איירעס,איקוף,1946,,,,,,1
,"קאץ, פיניע",געזאמלטע שריפטן.,,בוענאס איירעס,איקוף,1946,,,,,,1
,"קאץ, פיניע",געזאמלטע שריפטן.,,בוענאס איירעס,איקוף,1946,,,,,,1
,"קאץ, פיניע",געזאמלטע שריפטן.,,בוענאס איירעס,איקוף,1946,,,,,,1
,"קאצאוויטש, ישראל איסער",דאס אייביגע פאלק.,,ניו יארק,,1925,,,,,,1
,"קאצאוויטש, ישראל איסער",דער ליטווישער אינגעל.,,ניו יארק,מאקס מייזעל,1922,,,,,,1
,"קאצאוויטש, ישראל איסר",זעכציג יאהר לעבען,,ניו יארק,אידישער פארלאג פאר ליטעראטור און וויסנשאפט,1919,,,,,,1
,"קאצאוויטש, לייזער",פון היים צו היים,,מאסקווע,,1946,,,,,,1
,"קאציזנע, אלטער",געזאמלטע שריפטן,,תל אביב,המנורה,1969,,,,,,1
,"קאציזנע, אלטער",געזאמלטע שריפטן,,תל אביב,י. ל. פרץ,1972,,,,,,1
,"קאציזנע, אלטער",געזאמלטע שריפטן,,תל אביב,י. ל. פרץ,1972,,,,,,1
,"קאציזנע, אלטער",געקליבענע שריפטן,,ווארשע,יידיש בוך,1951,,,,,,1
,"קאציזנע, אלטער",שטארקע און שוואכע.,,בוענאס איירעס,צענטראל פארבאנד פון פוילישע יידן אין ארגענטינע,1954,,,,,,1
,"קאציזנע, אלטער",שטארקע און שוואכע.,,בוענאס איירעס,צענטראל פארבאנד פון פוילישע יידן אין ארגענטינע,1954,,,,,,1
,"קאצענעלסאן, בערל",אויסגעוויילטע שריפטן,,תל אביב,יסוודות,,,,,,,1
,"קאצענעלסאן, בערל",שריפטן און רעדעס,,ניו יארק,"שרון - פ""צ",1945,,,,,,1
,"קאצענעלסאן, יצחק",דאס ליד פון דעם אויסגעהערטן יידישן פאלק,,ניו יארק,איקוף,,,,,,,1
,"קאצענעלסאן, יצחק",יידישע גאטא כתבים. ווארשע 1940-43.,,ישראל,בית לוחמי הגטאות,1984,,,,,,1
,"קאצענעלסאן, יצחק",על נהרות בבל. ביבלישע טראגעדיע אין פיר אקטן.,,תל אביב,"די גאלדענע קייט און בית לוחמי הגטאות ע""ש י. ק.",1967,,,,,,1
,"קאצענעלסאן-נאכומאוו, צפורה",יצחק קאצענעלסאן. זיין לעבען שאפן.,,בוענאס איירעס,צענטראל פארבאנד פון פוילישע יידן אין ארגענטינע,1948,,,,,,1
,"קאצענעלענבויגן, אוריה",דיינעס. ליטווישע און לעטישע פאלקסלידער,,טאראנטא,INLAND,1980,,,,,,1
,"קארא, י",א מאלדעוויש יינגל,,בוקארעשט,קריטעריאן,1976,,,,,,1
,"קאראלניק, אברהם",דאס בוך פון בלעטער,,ווארשע,אחיספר,1928,,,,,,1
,"קאראלניק, אברהם",ווידערקלאנגען און ווידערשפרוכן,,ווארשע,אחיספר,1928,,,,,,1
,"קאראלניק, אברהם",שריפטן,,ניו יארק,ק. קאמיטעט,1938,,,,,,1
,"קאראלניק, אברהם",שריפטן,,ניו יארק,ק. קאמיטעט,1940,,,,,,1
,"קאראלניק, אברהם",שריפטן,,ניו יארק,ק. קאמיטעט,1940,,,,,,1
,"קאראלניק, אברהם דר",קריטיק און ליטעראטור-געשיכטע. דאס בוך פון ווארצלען,,ווארשע,אחיספר,1928,,,,,,1
,"קאראלענקא, וו.",אן א לשון.,,ביאליסטאק,דאס בוך,1921,,,,,,1
,"קאראנא, מאיר",אין שטראם פון לעבן,,מעקסיקא,מאקאר,1951,,,,,,1
,"קאראנא, מאיר",היימישע מענטשן. דערציילונגען,,מעקסיקע,יידישער קולטור-קלוב,1939,,,,,,1
,"קאראנא, מאיר",פארלוירענע וועגן,,מאקסיקא,מאקאר,1953,,,,,,1
,"קאראנא, מאיר",צייטן. דערציילונגען,,מעקסיקע,פארלאג מאקאר,1943,,,,,,1
,"קאראקושאנסקי, ש",דער טוריסט. א ראמאן פון יידיש לעבן אין בראזיל,,ריא דע זשאנירא,מאנע סקאפוס,1964,,,,,,1
,"קארטאן, משה",אוקראינע,,ניו יארק,,1926,,,,,,1
,"קארטשאק, יאנוש",ווען איך וועל ווידער זיין קליין,,ווארשע,יידיש בוך,1962,,,,,,1
,"קארלין, א. ב.",געזאמלטע שריפטן פון א קלאוקמאכער,,ניו יארק,רענק און פייל פאנד,1935,,,,,,1
